country,sector,occupation,year,gender_pay_gap,cooks_distance,leverage,residual
AT,Construction,Technicians,2014,19.9143082376021,6.16790692011634e-4,4.010695417059173e-4,-40.22966817572214
BG,Professional,Clerical,2014,0.373448982050351,6.103942725322588e-4,4.1597471442490893e-4,-39.296391204331954
HU,Professional,Service,2018,2.09946540535174,6.095235393182528e-4,4.1597471442490893e-4,-39.26835286430659
SK,IT,Operators,2010,-16.9191371153262,6.086546996005608e-4,0.0018957506502751311,-18.35407028829577
AL,Admin Services,Technicians,2018,13.8780548487555,6.077066717977541e-4,0.0010533607729191772,-24.624211041495393
SK,Manufacturing,Elementary,2014,18.0834462298287,6.061954541971985e-4,7.539247820580761e-4,-29.078793419849177
SI,Manufacturing,Clerical,2010,-3.74368911561936,6.054157203570927e-4,0.0018900223813053687,-18.33299303055455
NL,Admin Services,Professionals,2022,14.3669220076307,6.043819586284753e-4,7.29324228766674e-4,-29.521619002664817
NO,Health,Operators,2018,-0.179343886314972,5.989263740782515e-4,0.0011051221117353766,-23.865084355698354
RS,Arts,Professionals,2022,8.61400906872185,5.968760094805538e-4,7.373689783103476e-4,-29.177016433059777
HU,Real Estate,Professionals,2014,26.7832643679429,5.946456677053215e-4,3.9475455195587975e-4,-39.8158219511762
LV,Professional,Service,2018,18.0110323987628,5.938489710530817e-4,4.010695417059173e-4,-39.47440103845807
PT,Manufacturing,Technicians,2018,19.1071133395779,5.936764763628508e-4,4.1597471442490893e-4,38.754520172224105
IE,Real Estate,Service,2014,31.4553442979898,5.902650367834967e-4,0.0011051221117353766,23.6918941984883
UK,Health,Craft,2010,29.6831933850394,5.879232679766177e-4,0.0018405177337946638,18.308461907880307
IT,Transport,Clerical,2022,4.64939239292864,5.842353133942213e-4,0.0013671201030600777,-21.186442131702755
UK,Trade,Technicians,2018,18.9487911239204,5.833431080394736e-4,0.0020876158676921366,-17.119487381841257
RO,Finance,Managers,2018,30.4384073414738,5.831774544346527e-4,9.319181393704847e-4,25.648865943818876
IE,Hospitality,Craft,2010,19.4311902172707,5.787448920946847e-4,0.002810711576819044,14.68502370794471
IE,Admin Services,Elementary,2022,16.2415440948303,5.779995216581805e-4,3.679149310645844e-4,-40.662289032811934
AT,Manufacturing,Clerical,2010,19.876920152543,5.774631442674054e-4,0.001594855025117211,19.497096596012813
PT,Hospitality,Service,2018,8.4580626941542,5.774488275089174e-4,6.877907218228859e-4,-29.716071313082068
EL,Education Sector,Service,2010,28.8223938223938,5.770052343630714e-4,7.539247820580761e-4,-28.370038226770973
CY,Public Admin,Clerical,2018,25.5733741533246,5.76540423160817e-4,4.1597471442490893e-4,-38.19111386224443
LT,Construction,Craft,2018,10.401248328132,5.760166787651923e-4,9.771043813247937e-4,-24.893392884336187
IT,Hospitality,Operators,2010,-40.4325870041373,5.759684186923862e-4,4.931647520735477e-4,35.055058201846045
EU25,Finance,Agriculture,2010,-27.9729865940933,5.758139686390477e-4,7.539247820580761e-4,-28.340737179051366
MK,Other Services,Technicians,2010,2.48961329498242,5.755646784006596e-4,7.539247820580761e-4,-28.334601661021715
TR,Hospitality,Clerical,2018,4.95764259745682,5.753202407215907e-4,6.245127352695521e-4,-31.12966685769633
EU25,Public Admin,Operators,2010,-20.8019301470588,5.719219502829793e-4,0.0013086092619726652,-21.426749711791906
ES,Other Services,Managers,2010,21.6725023664452,5.703213335875079e-4,0.0013086092619726652,-21.39674558038679
SI,Manufacturing,Clerical,2018,-0.712858935612502,5.635556410083355e-4,7.264569042905154e-4,-28.56337126630941
EL,Other Services,Service,2010,-4.43684840198257,5.634839268899018e-4,0.0011051221117353766,23.148189078468533
EE,Water,Technicians,2014,1.26639261725091,5.613002111157051e-4,0.0011051221117353766,23.103291493471666
CH,Admin Services,Elementary,2022,17.3300664665273,5.59491147027149e-4,9.502618492736439e-4,24.878470440522864
AT,Health,Craft,2018,31.9445905999177,5.591998597251201e-4,0.0022679956207116918,16.078218538321465
LU,Construction,Technicians,2014,13.0874106220834,5.590972771202108e-4,7.539247820580761e-4,-27.926321475176934
EL,Water,Managers,2010,-4.74195710455764,5.576067746627938e-4,9.377553469109101e-4,-25.0019220112802
RS,Manufacturing,Elementary,2022,13.5860699644321,5.574656726826495e-4,0.001074641086053745,-23.34919896182488
RO,Admin Services,Professionals,2022,7.98845422573369,5.556672923482163e-4,6.582957988816347e-4,-29.796996495154893
RS,Education Sector,Clerical,2014,13.2577635954784,5.556643392314684e-4,7.194846554216184e-4,-28.49997750618453
SK,IT,Professionals,2018,24.6058003478764,5.534428735591455e-4,4.7943672492177275e-4,-34.8517096362156
LT,Arts,Professionals,2018,9.9445276754261709,5.518684272506082e-4,0.0012554552640352868,-21.48983971999343
LV,Finance,Managers,2010,40.458224108,5.516212964442474e-4,7.29324228766674e-4,28.203625383360826
TR,Manufacturing,Clerical,2018,18.2161127922598,5.491199901541794e-4,3.341842234086323e-4,-41.58695281976848
RO,Arts,Service,2014,-18.8718577559779,5.485406448114476e-4,3.916662349366945e-4,-38.391741338188126
RS,Transport,Elementary,2014,37.4907459920946,5.484910746444196e-4,7.994390349644561e-4,26.860022955470154
NL,IT,Technicians,2010,22.4618173827052,5.467732675922968e-4,0.001594855025117211,18.971926975368262
LT,Arts,Service,2022,34.3520438014201,5.459053561737772e-4,4.025277117801473e-4,37.778745955351475
PT,Manufacturing,Technicians,2022,15.9557064158923,5.430513382378499e-4,7.539247820580761e-4,27.522665293156514
LT,IT,Technicians,2010,15.7841998588053,5.42920081337e-4,0.002810711576819044,14.223255750502764
BA,Construction,Managers,2022,0.501016915521603,5.41534069903308e-4,0.003930230411942055,-11.999281697676437
UK,Real Estate,Technicians,2014,5.50189409468834,5.410931674617426e-4,7.539247820580761e-4,-27.47299894803633
RS,Transport,Professionals,2014,7.22390289167351,5.402936755676489e-4,7.369371843741102e-4,-27.767778975910606
IT,Education Sector,Professionals,2022,16.9911928089739,5.397532216471598e-4,3.916662349366945e-4,38.08298889986347
SK,Health,Clerical,2010,18.7706638994136,5.38925648677673e-4,7.416312931198123e-4,27.644567536470557
AT,IT,Service,2010,31.4253178089196,5.386178928162655e-4,0.002810711576819044,14.166789951425626
PT,Other Services,Craft,2018,39.6948380065392,0.00053717170218671765,7.264569042905154e-4,27.88673228054335
TR,Manufacturing,Elementary,2010,19.3908307334356,5.360588227049435e-4,0.0015884475161972028,18.823093071790893
EL,Professional,Professionals,2010,19.9750858988926,5.327771739118892e-4,0.0011051221117353766,22.50862987140472
HU,Electricity,Technicians,2018,35.6679864800363,5.286727363542965e-4,0.0013671201030600777,20.15382979329714
RO,Admin Services,Clerical,2022,4.71044565154866,5.282586159962412e-4,9.502618492736439e-4,-24.174102598807263
MK,Trade,Operators,2018,12.8956659517126,5.263096689882782e-4,0.001274448744743415,-20.828943948355867
HR,Hospitality,Professionals,2014,-3.25255562236921,5.257581437680439e-4,4.634167914435792e-4,-34.55154072056597
NL,Transport,Managers,2014,21.2888970558576,5.25486310265104e-4,5.936835976433173e-4,30.51454305453379
MT,Trade,Managers,2010,27.5614582752662,5.243179136381655e-4,0.0021120945427848346,16.135559629085808
PL,Admin Services,Operators,2022,28.4537084141104,5.239971949329071e-4,7.539247820580761e-4,27.035507449231154
LT,Admin Services,Professionals,2014,18.9893537047246,5.23985921258433e-4,0.0010935850103852346,-22.4398495005466
FR,Finance,Operators,2010,10.9891739581789,5.228628807198912e-4,7.416312931198123e-4,27.229475719478895
MK,Education Sector,Elementary,2014,66.8008437675382,5.218940891830168e-4,5.38720678450563e-4,-31.92544375748293
HU,IT,Technicians,2022,17.6697472885313,5.195220763681656e-4,9.209185573404655e-4,-24.35302194378021
LT,Construction,Professionals,2018,32.6844578451339,5.185351281291173e-4,7.539247820580761e-4,-26.894231322424055
BG,Real Estate,Professionals,2010,38.2625508367224,5.175868722040876e-4,6.056365064158629e-4,-29.98362255432743
EL,Electricity,Professionals,2010,26.8540050417212,5.165355390400228e-4,0.0010706625882344837,22.517499458634333
LV,Public Admin,Service,2018,16.2215948535197,5.158830292354725e-4,3.853079887355987e-4,37.53754341280744
CY,Trade,Elementary,2010,14.5101300983977,5.154184327574406e-4,0.0014751759201223648,19.154840273720534
LV,Hospitality,Service,2010,20.3082677673159,5.1486890013075e-4,0.0018915372899468753,16.89974754352968
AL,Manufacturing,Craft,2018,17.0108629401929,5.147262449203949e-4,0.001274448744743415,-20.598459089626193
CY,Transport,Clerical,2014,1.4481424454183,5.146999470249885e-4,3.916662349366945e-4,37.18865455387843
IS,Health,Clerical,2022,26.1539922284082,5.142072619224055e-4,4.159827182465857e-4,36.06719475602907
LV,Trade,Elementary,2010,16.2728413058955,5.135575575076196e-4,6.218703346880211e-4,29.473796892406753
SI,Manufacturing,Agriculture,2018,11.674482673229,5.135552297182623e-4,7.416312931198123e-4,26.986027081907952
FR,Transport,Professionals,2022,12.3564598811537,5.120943858190073e-4,6.877907218228859e-4,-27.983990666213757
CY,Trade,Professionals,2010,40.4908650671363,5.110123178928769e-4,0.0010796803690360324,-22.302858670133823
IT,Hospitality,Service,2010,14.63652266336,5.084564853932419e-4,4.883302457095854e-4,33.09935688471963
MK,Trade,Technicians,2014,20.4910391782367,5.078813298802056e-4,7.539247820580761e-4,26.61651362213096
LV,Finance,Managers,2018,31.5949225817725,5.069467115066963e-4,6.352687796968505e-4,-28.972636684721024
AL,Finance,Technicians,2022,4.8087501292104,5.069234213294116e-4,4.6897812126403706e-4,33.725062871878606
TR,Hospitality,Service,2010,-7.07408025825124,5.054702591353068e-4,0.001904431296466867,-16.68779205002178
UK,Real Estate,Professionals,2010,22.7838089666082,5.049942213655372e-4,3.853079887355987e-4,37.13927581268883
IE,Electricity,Clerical,2010,14.7378474218052,5.047900528965364e-4,7.29324228766674e-4,26.979867926725976
TR,Transport,Service,2018,5.29233519053803,5.035836837745829e-4,0.001274448744743415,20.374286186489993
PL,Hospitality,Service,2010,16.213781278154,4.99209065701707e-4,0.0014019525938602949,19.33868248903588
IE,Other Services,Operators,2010,23.9806805525195,4.982474317924016e-4,0.0015685305577926925,-18.262318234002905
PT,Manufacturing,Clerical,2010,13.6258363355636,4.966828262754774e-4,0.0016131202607127236,17.979046967358784
EL,IT,Managers,2014,20.6962895606467,4.955590604426183e-4,4.010695417059173e-4,-36.059961215276665
IE,Manufacturing,Technicians,2014,21.6755051352621,4.941869060950384e-4,6.084684872945571e-4,-29.229665113474667
HR,Professional,Clerical,2010,-2.07141798785005,4.932083362193383e-4,0.0018888998828041764,-16.55202839886749
BG,Professional,Service,2018,24.724652350999,4.927095750922451e-4,3.9246652492327375e-4,-36.34840133554218
BG,Trade,Professionals,2010,27.0683359415754,4.906860749971025e-4,5.936835976433173e-4,-29.486826500661117
RS,Hospitality,Technicians,2018,20.9775036228234,4.898595594883645e-4,0.001074641086053745,21.88762880154398
SI,Construction,Technicians,2022,14.2480507095978,4.898431855177951e-4,7.29324228766674e-4,-26.577428626894683
MT,Trade,Elementary,2010,17.7805969152701,4.89149343701893e-4,0.0029825602050915826,13.103595737233864
CH,Health,Operators,2018,13.2852689699062,4.8743447006747124e-4,7.694831814195916e-4,25.809871664746638
BG,Electricity,Operators,2018,38.2561643391764,4.8670120257928616e-4,6.18270681236779e-4,28.776295979378023
HU,Hospitality,Service,2018,8.00549232242137,4.865536103816116e-4,8.281633327399299e-4,-24.85473504741494
EE,Finance,Technicians,2022,23.3404003414191,4.836837872972143e-4,4.815938341298057e-4,-32.508183699783515
NL,Manufacturing,Elementary,2018,15.6854191386892,4.8227389799048673e-4,4.1597471442490893e-4,-34.92965710989224
DE,Trade,Operators,2010,24.2092076417163,4.81962590726947e-4,0.001261302494957533,-20.035976709763265
MK,Public Admin,Managers,2014,-10.5174055796421,4.8173015116139925e-4,0.0011051221117353766,21.40317337733537
HR,Water,Clerical,2018,-0.0645979748923959,4.816261229407331e-4,4.931647520735477e-4,-32.055781879305215
LT,Real Estate,Craft,2010,22.3699968484084,4.8161534879604545e-4,9.262184397563561e-4,-23.380436400422198
IE,Arts,Technicians,2014,22.4545701335132,4.8125490687478623e-4,7.539247820580761e-4,-25.909416343204427
CY,Health,Service,2018,5.41176250968388,4.7996030986093095e-4,5.852893231642979e-4,29.371403677887844
EU25,Finance,Managers,2010,42.4841471881509,4.794056217008667e-4,0.0017187432600114308,17.1104163410794
PT,Electricity,Clerical,2022,30.6638256023603,4.7887115313206054e-4,5.251633072153123e-4,-30.973880488172494
SK,Water,Clerical,2018,8.46057745696835,4.7871919663135585e-4,6.060927364224161e-4,28.82499112540741
SI,Manufacturing,Technicians,2010,6.07646633161844,4.768707325418097e-4,0.0018915372899468753,-16.26418185102577
IE,Hospitality,Managers,2010,14.4133759859091,4.768379826677204e-4,0.0013536354048927157,19.23569564158651
RS,Public Admin,Service,2022,21.1156347866585,4.757604305468395e-4,3.885264599468594e-4,-35.898532386017486
HU,Trade,Elementary,2014,-1.51119934921356,4.7566398691540295e-4,8.143626467540993e-4,-24.782721640223283
EA13,Construction,Service,2010,31.3109080641191,4.74677934580827e-4,0.002810711576819044,13.299355296175738
LT,Trade,Elementary,2022,12.9439783491204,4.740437985359873e-4,6.353012201461947e-4,-28.015927023197307
SK,Arts,Elementary,2022,8.6698498476268,4.7401639127543215e-4,7.264569042905154e-4,-26.19616661767339
DE,Manufacturing,Professionals,2010,24.4311593448178,4.7391737491832015e-4,0.001471841597696177,18.388347337111004
MK,Transport,Clerical,2018,8.70211544161232,4.727860245721254e-4,0.0011051221117353766,-21.203549579059043
EU25,Health,Professionals,2010,35.7659159247192,4.7260519879426216e-4,0.0018162643805440942,16.524632377251578
AT,Education Sector,Clerical,2014,-9.35216285533391,4.718990487052941e-4,4.159827182465857e-4,34.551572134579224
CY,Professional,Technicians,2010,22.8045141102161,4.710854557956409e-4,0.0014927271763142526,18.204236277928867
HU,Trade,Technicians,2018,17.4684689352648,4.7009538551166184e-4,6.12027035090557e-4,28.425192359949463
LV,Health,Technicians,2014,5.71080231092146,4.6995368452030633e-4,6.242643213429854e-4,-28.14062092883043
PT,Trade,Operators,2010,36.9318181818182,4.684398431751209e-4,0.0020876158676921366,15.34106938098764
LV,Water,Craft,2022,17.7735085485631,4.682742384729898e-4,7.543731742752809e-4,25.54999821611597
HU,Professional,Technicians,2014,4.85123420858249,4.6763185786099343e-4,4.799291723221673e-4,-32.01965091539791
EL,Hospitality,Elementary,2010,4.10220091523208,4.66747394673187e-4,0.0018957506502751311,16.072663484469228
CZ,Admin Services,Operators,2014,17.7373476099609,4.6621243721160603e-4,0.0011051221117353766,21.055627188737404
BG,Construction,Clerical,2010,-1.57235665191602,4.6590291734834434e-4,7.29324228766674e-4,-25.91982948151454
HR,Public Admin,Professionals,2010,2.89896204995135,4.658804602565025e-4,0.0018711982326496202,-16.16313272639023
LV,Health,Professionals,2018,29.009367160314,4.652265365824928e-4,7.336827888576556e-4,-25.82384613798036
BA,IT,Managers,2022,-6.35018373224748,4.6430742960157703e-4,0.001849417002422734,-16.230917163074327
AL,Other Services,Operators,2018,42.6564645935205,4.6356607015077603e-4,7.194846554216184e-4,-26.031193158120562
LT,Trade,Operators,2022,19.3746510329425,4.634707861890981e-4,0.0011051221117353766,-20.99362508778127
EE,Education Sector,Managers,2022,12.9551893132612,4.6333051272401133e-4,4.1597471442490893e-4,-34.23677861354846
DK,Real Estate,Technicians,2014,19.5587882663256,4.633024346892777e-4,9.045945185147035e-4,-23.204588972849006
PT,Water,Elementary,2022,-0.196868418642977,4.6239340706650004e-4,7.542227848441694e-4,-25.391591179717462
EA13,Electricity,Agriculture,2010,-15.4785119907111,4.6189230243813794e-4,0.0011051221117353766,-20.957844666927365
AL,Manufacturing,Professionals,2018,19.5095669629724,4.6133392509010453e-4,9.595218968675725e-4,-22.48148210907546
MK,Hospitality,Technicians,2014,-1.90984165810266,4.607641820303759e-4,9.968569513420717e-4,-22.04202001516932
EL,IT,Technicians,2010,16.8360709639605,4.5953583219797466e-4,6.12027035090557e-4,28.104127612839964
UK,Health,Service,2018,23.0046553030759,4.5918390916663385e-4,7.539247820580761e-4,25.30832337715988
EU25,Finance,Professionals,2010,42.698028086052,4.5834220742703224e-4,0.001244245655272183,19.672645090326167
TR,Transport,Technicians,2014,23.8960650448198,4.5787817323115343e-4,9.796727282479808e-4,22.165135441405546
MK,Education Sector,Professionals,2018,7.09480790231311,4.578393122500753e-4,0.0014651553436114174,-18.115049747954124
FR,Public Admin,Craft,2010,10.4538322970539,4.5706406066832483e-4,0.0011051221117353766,-20.848018880992996
PT,Professional,Craft,2010,28.447196326701,4.564590255114845e-4,9.502618492736439e-4,-22.47128799594157
PT,Manufacturing,Craft,2010,33.6109090909091,4.5583241250349613e-4,0.0015997205118446288,-17.29604639740969
BA,Admin Services,Craft,2022,41.876774085824,4.5492700984334455e-4,9.045945185147035e-4,22.993890035058662
LV,Manufacturing,Professionals,2010,19.4939447133713,4.548485968395846e-4,0.001291829170668838,-19.2322941211948
MK,Construction,Operators,2010,-11.008556221788,4.544636354471625e-4,7.539247820580761e-4,25.17790633889951
EU25,Mining,Elementary,2010,43.0258892490786,4.5419630189798694e-4,0.0011051221117353766,20.782512565690975
AT,Other Services,Professionals,2022,18.156959118515,4.5389432593089657e-4,7.259185660097786e-4,-25.643638789919585
PT,Water,Technicians,2022,-26.7735224309198,4.5149905551181136e-4,6.728939046935203e-4,-26.565891610372542
PL,Finance,Clerical,2018,17.8273517293275,4.492304351970793e-4,6.084684872945571e-4,27.86844960685261
IS,Manufacturing,Elementary,2018,15.1838166462439,4.487051101197103e-4,6.056365064158629e-4,-27.917272367224342
RS,Manufacturing,Technicians,2014,9.18647137880679,4.48569279212201e-4,0.0015848802949413915,-17.238095516574944
AT,IT,Elementary,2010,38.6207866155847,4.47546457732942e-4,0.0012591640489385946,19.323790246277476
PT,Admin Services,Professionals,2018,14.0799454529958,4.471629256532805e-4,6.077351058048637e-4,-27.821037340101935
PT,Transport,Professionals,2018,17.5311296920115,4.467786490511077e-4,7.539247820580761e-4,24.96411932697606
PL,IT,Service,2022,16.9145688011392,4.467255712101207e-4,7.539247820580761e-4,-24.96263639922727
NL,Water,Agriculture,2010,-31.3200874784794,4.455611275638502e-4,3.679149310645844e-4,-35.701110948657124
UK,Arts,Elementary,2018,17.0377906976744,4.438401383185595e-4,0.0013086092619726652,-18.875618949108986
EE,Health,Managers,2018,45.6282371690391,4.437679939546375e-4,5.852893231642979e-4,-28.24229778101189
EU25,Transport,Agriculture,2010,46.5775465142153,4.426262931537541e-4,7.539247820580761e-4,24.847840395973606
ES,Manufacturing,Professionals,2010,16.829352319706,4.4224511732674496e-4,0.0017695379471283261,16.195486738144023
RS,IT,Clerical,2018,6.96294176400461,4.415843691702699e-4,0.0010533607729173652,-20.990470266952805
UK,Mining,Professionals,2014,22.0246661197262,4.414742597766031e-4,0.0011051221117353766,20.489386196081444
LT,Construction,Clerical,2018,28.5222560295102,4.4133162305149277e-4,8.766387128581651e-4,23.006625205979574
MK,Trade,Managers,2010,19.0838929537937,4.411586880137919e-4,8.006674254651188e-4,24.07049805022639
EU25,Trade,Managers,2010,41.4848258935677,4.4028538917030395e-4,0.0017187432600114308,16.397443864784805
LU,Admin Services,Elementary,2018,15.6184267039635,4.3950694317653225e-4,0.0011051221117353766,-20.443682380026683
IT,IT,Clerical,2018,14.939399182276,4.3911920643417967e-4,8.117721166561204e-4,-23.84970783538337
TR,Arts,Service,2014,21.1378325567413,4.3815289944820567e-4,7.575729131337771e-4,24.662272632705125
BG,Other Services,Elementary,2018,4.87811065168311,4.380078583558998e-4,4.010695417059173e-4,33.901467342865324
DE,Manufacturing,Clerical,2010,12.843643761544,4.377078481950601e-4,0.001594855025117211,16.974616630032934
HR,Hospitality,Managers,2018,12.8053715551737,4.3704059357965253e-4,9.236008167466375e-4,-22.303809003037788
PT,Hospitality,Clerical,2010,2.66479663394109,4.3655016469102965e-4,4.7943672492177275e-4,-30.95314381136905
HU,Education Sector,Craft,2014,5.69250353518093,4.3544252059643697e-4,6.260222149562284e-4,27.049558752165233
NL,Transport,Operators,2014,20.5908884015393,4.343919432880911e-4,6.114291493219555e-4,27.33781451719976
SK,Hospitality,Technicians,2010,-0.172993277975484,4.342533641540189e-4,0.0012591640489385946,19.0346479328719
EU25,Manufacturing,Craft,2010,42.3609109253387,4.3369577614862063e-4,0.0011051221117353766,20.308079323120268
IT,Hospitality,Professionals,2010,19.6478586646877,4.332119924812981e-4,4.7943672492177275e-4,30.83457185855066
RO,Construction,Clerical,2010,11.205169628433,4.331969468990183e-4,7.259185660097786e-4,-25.05214793552059
FI,Mining,Technicians,2010,14.9140607004574,4.322787185509602e-4,0.0018405177337946638,-15.69905331229712
IE,Professional,Professionals,2014,17.0801986435904,4.322149109232904e-4,6.611680087677379e-4,-26.22215156282405
BG,Water,Craft,2010,6.81676047529706,4.3156666483885685e-4,5.54619530547262e-4,-28.6119221164328
EU25,Mining,Agriculture,2010,-14.4865443834516,4.312237163226983e-4,0.0011051221117353766,-20.250118728147275
UK,Professional,Operators,2018,18.7611787127987,4.2940333642621606e-4,7.539247820580761e-4,24.473875802342782
TR,Mining,Elementary,2018,23.7360214206962,4.2902964811126175e-4,4.804253209561463e-4,-30.653750261240763
SK,Hospitality,Elementary,2018,1.3982286370346,4.281461917265422e-4,9.829559033644034e-4,21.397524176261225
AT,Trade,Operators,2014,26.0964091777816,4.2806067116175846e-4,7.539247820580761e-4,24.435583191010828
EU15,Real Estate,Managers,2010,41.149431448884,4.275289008144335e-4,0.0017187432600114308,16.15815445000122
EE,Trade,Clerical,2010,26.7344162599024,4.2663678142662955e-4,7.320429956705839e-4,24.757364835596604
MK,Water,Clerical,2014,0.320654895887886,4.2638204884104324e-4,7.539247820580761e-4,24.387624560513522
LV,Transport,Professionals,2010,20.879990788451,4.2603866206841984e-4,6.18270681236779e-4,-26.923293659607804
UK,Water,Professionals,2018,11.1664027223803,4.260235359458023e-4,7.450047516615785e-4,-24.52309078344201
PL,Hospitality,Managers,2018,23.4514071000822,4.2522564379759905e-4,7.416312931198123e-4,24.55585710394926
HU,Real Estate,Clerical,2018,1.60243517057125,4.2514683570482495e-4,6.12027035090557e-4,-27.032106749375345
SI,Construction,Professionals,2022,15.2589848519851,4.2477156766684387e-4,7.264569042905154e-4,24.798121519680848
TR,Arts,Professionals,2014,26.7799707330842,4.2458938196342504e-4,0.0010801738657068426,20.324972548688383
LT,Health,Managers,2010,18.4106308795474,4.2375703476218947e-4,4.883302457095854e-4,-30.216984408375602
BG,Other Services,Professionals,2014,-0.18178104575163,4.2319598546135647e-4,3.341842234086323e-4,-36.508521228029444
EL,Mining,Clerical,2022,29.3606020036009,4.2259896713153723e-4,4.159827182465857e-4,32.69696765940635
CZ,Manufacturing,Clerical,2010,17.5506428637499,4.2050592206604776e-4,0.0012698061871353127,18.652073643021666
BE,Manufacturing,Managers,2014,17.3436714106587,4.200759347512395e-4,0.0011051221117353766,-19.98665684628638
EL,Water,Professionals,2010,25.8771007877641,4.189313774585687e-4,9.397046747120717e-4,-21.648561997963128
LV,Public Admin,Managers,2022,-1.39893787646577,4.169430242731325e-4,4.1597471442490893e-4,-32.477739929329466
TR,Electricity,Technicians,2014,6.77709467308873,4.162553981891925e-4,8.281633327399299e-4,22.98919306273669
CZ,Admin Services,Craft,2018,4.71982377027607,4.15767615853276e-4,7.542227848441694e-4,-24.07739125355993
TR,Health,Elementary,2010,11.4534494306765,4.154928430487114e-4,4.804253209561463e-4,-30.16627848221674
PT,Water,Technicians,2018,-13.4198926023884,4.153233745199417e-4,4.1597471442490893e-4,32.41459731197721
BA,Manufacturing,Managers,2022,-1.04738347375744,4.1443537321374403e-4,0.002223800256868969,-13.978972919715725
AT,Transport,Elementary,2010,27.0311802904873,4.1302562047636286e-4,0.0012554552640352868,18.591049116594796
MK,Public Admin,Clerical,2018,12.7276590034887,4.128219140833825e-4,0.0010859914451613318,19.98747235509554
FI,Public Admin,Elementary,2010,-1.27964699393271,4.127176595370201e-4,0.0013086092619726652,18.201804276986774
IE,Trade,Operators,2014,10.7551463796013,4.1262866093376156e-4,4.025277117801473e-4,32.844946228177214
EU15,Finance,Managers,2010,40.7510850070508,4.12621702623753e-4,0.0017187432600114308,15.87395151087
SK,Professional,Agriculture,2018,2.54071920672216,4.102042319709038e-4,0.0017187432600114308,-15.82738199624419
HR,Trade,Professionals,2014,13.9467810939229,4.0898486265071734e-4,7.29324228766674e-4,24.28499633553724
EE,Mining,Operators,2010,35.7330753182354,4.0836414995566543e-4,0.0014006002269309433,17.4992570949988
IE,Finance,Technicians,2014,26.8885102570362,4.0807364284344396e-4,7.539247820580761e-4,23.858290209539966
AT,Other Services,Operators,2014,43.1538879825992,4.0806264737851315e-4,4.7943672492177275e-4,-29.92616793366617
IT,Water,Craft,2022,18.9955204117089,4.0799965843913073e-4,6.169282242305395e-4,26.37583223229506
CH,Hospitality,Agriculture,2018,-4.63834744010366,4.0788707460539533e-4,6.728939046935203e-4,-25.25026526698582
LT,Professional,Operators,2022,33.2538055714238,4.077477808420829e-4,3.9475455195587975e-4,-32.97025902469359
SE,Transport,Operators,2018,7.7484736527926,4.072311207961774e-4,0.0022742708864510346,-13.701627571611205
EE,Trade,Clerical,2018,16.4299190432934,4.071632045215806e-4,7.539247820580761e-4,-23.831660664689345
AL,Transport,Clerical,2022,15.841556398851,4.064846037300414e-4,0.0013805240087883396,17.585782726694035
IE,Transport,Technicians,2014,35.624357517719,4.0610500086432394e-4,7.29324228766674e-4,-24.199344040558213
LV,Hospitality,Elementary,2014,9.64940888707705,4.052772205194701e-4,6.260222149562284e-4,26.095814970628247
LV,Transport,Clerical,2014,20.3275056954776,4.0508614538132664e-4,7.539247820580761e-4,-23.770796792647875
IE,Electricity,Managers,2010,58.3668995542815,4.048431355701032e-4,4.931647520735477e-4,-29.38967252404909
IS,Manufacturing,Operators,2010,3.04392093529474,4.0436134482711955e-4,0.002223800256868969,-13.808028393357814
HU,Real Estate,Operators,2018,8.89949369992301,4.0259104805932805e-4,6.12027035090557e-4,26.305252516706997
HU,Admin Services,Craft,2014,18.7180944223742,4.0245391126830565e-4,4.6544354066728054e-4,-30.163656658885305
BG,Trade,Service,2018,10.4275348107472,4.011097149312345e-4,6.242643213429854e-4,-25.997868154668456
RS,Arts,Technicians,2014,-3.47876371494225,4.0104515944684954e-4,0.001074641086053745,-19.804302913534542
HU,Manufacturing,Operators,2010,25.0033305208935,4.0032002919015123e-4,0.0016096976433136443,-16.158217979557442
BG,Health,Agriculture,2010,54.8976154596224,3.997386425058287e-4,5.032211729735733e-4,28.910234577284765
IT,Professional,Service,2014,-3.21399018039389,3.9890858013651214e-4,8.315047127680377e-4,-22.459736984100267
LU,Health,Clerical,2014,-2.12988601024085,3.9846789791416214e-4,9.829559033644034e-4,20.642588366818227
MK,Professional,Technicians,2018,2.23839145831298,3.9750513237852924e-4,9.770044471548716e-4,-20.680459675397223
IE,Arts,Craft,2010,35.4208804654531,3.970616623819888e-4,8.143626467540993e-4,-22.642680647551707
LT,Manufacturing,Clerical,2018,17.0724198652825,3.9502720247926295e-4,5.032211729735733e-4,28.739357216164723
EU15,Construction,Service,2010,29.6654360536107,3.9457425467165347e-4,0.002810711576819044,12.125382260311502
LU,Health,Elementary,2014,-25.349332072349,3.9346257518784524e-4,0.0010706625882344837,-19.652679527148837
RS,Professional,Clerical,2018,17.4047655967333,3.922224945747958e-4,3.9853792401290587e-4,-32.18250958455491
FR,Construction,Managers,2018,12.3136057287279,3.910091565598453e-4,7.336827888576556e-4,23.674572734175133
MK,Water,Professionals,2014,3.74939374669929,3.909997772144246e-4,7.32172218992101e-4,-23.69873364929416
HU,Finance,Managers,2018,34.4361161363682,3.908863264097025e-4,9.833959022184638e-4,-20.440680574700508
